game_id,platform_id
1531490,1
1531490,2
1531490,3
1531540,3
1532200,3
1532270,3
1532510,1
1532510,2
1532510,3
1532680,3
1533050,3
1533160,3
1533420,3
1534340,3
1534620,1
1534620,2
1534620,3
1534840,3
1535610,3
1536090,2
1536090,3
1536120,3
1536620,3
1536730,3
1537440,3
1537810,3
1537830,3
1537910,3
1538010,2
1538010,3
1538030,1
1538030,3
1538300,3
1538570,3
1538730,1
1538730,3
1539050,3
1539720,3
1539860,3
1540060,3
1540130,3
1540370,3
1540570,3
1541200,3
1542100,1
1542100,2
1542100,3
1543080,3
1543280,3
1543470,3
1543710,3
1544500,3
1544570,1
1544570,2
1544570,3
1545380,1
1545380,2
1545380,3
1545700,1
1545700,2
1545700,3
1545830,3
1546070,3
1546080,3
1546090,3
1546310,3
1546760,3
1546920,2
1546920,3
1546930,3
1547360,3
1547380,3
1547540,3
1547670,3
1548180,3
1548820,3
1548850,3
1548890,3
1549250,3
1549700,3
1549990,3
1550010,3
1550150,3
1550180,3
1550190,3
1550380,2
1550380,3
1550870,2
1550870,3
1550920,3
1551000,3
1551080,3
1551190,3
1551330,3
1551340,3
1551360,3
1551460,3
1551510,3
1551520,3
1551530,3
1551540,3
1551550,3
1551560,3
1551570,3
1551590,3
1551600,3
1551620,3
1551630,3
1551640,3
1551650,3
1551670,3
1552220,3
1552500,2
1552500,3
1552620,3
1552760,1
1552760,3
1553120,3
1553710,3
1553800,3
1553810,3
1554050,1
1554050,2
1554050,3
1554080,2
1554080,3
1554260,1
1554260,2
1554260,3
1554270,3
1555110,1
1555110,2
1555110,3
1555150,1
1555150,2
1555150,3
1555420,3
1555790,1
1555790,2
1555790,3
1555910,1
1555910,2
1555910,3
1555940,1
1555940,2
1555940,3
1556010,3
1556200,3
1556340,2
1556340,3
1556360,3
1556490,3
1556790,1
1556790,2
1556790,3
1556870,3
1557740,3
1558510,3
1558730,3
1558830,3
1559430,1
1559430,2
1559430,3
1559620,3
1559680,1
1559680,2
1559680,3
1559900,3
1559980,3
1560140,3
1560160,3
1560250,2
1560250,3
1560520,3
1561020,3
1561340,3
1561480,3
1561740,3
1561750,3
1561960,2
1561960,3
1563070,3
1563670,1
1563670,2
1563670,3
1563870,3
1564060,3
1564220,3
1564450,1
1564450,2
1564450,3
1564540,3
1564550,2
1564550,3
1564560,2
1564560,3
1564600,1
1564600,2
1564600,3
1564760,1
1564760,2
1564760,3
1565220,3
1565660,3
1566450,3
1566690,3
1567260,3
1567440,2
1567440,3
1568010,3
1568530,3
1569420,2
1569420,3
1569470,3
1569550,3
1569750,1
1569750,2
1569750,3
1569790,3
1569810,2
1569810,3
1569990,3
1570070,3
1570220,3
1570330,3
1570490,3
1570840,3
1571200,3
1571280,3
1571340,3
1571560,3
1571820,3
1571860,3
1571960,3
1572330,3
1573090,3
1573100,3
1573250,3
1573540,3
1573560,3
1573580,3
1574000,1
1574000,2
1574000,3
1574240,3
1574250,3
1574260,3
1574270,3
1574580,2
1574580,3
1574700,3
1574770,3
1574780,3
1574870,3
1575510,1
1575510,2
1575510,3
1575790,3
1575940,3
1576370,3
1576470,3
1576480,3
1577080,3
1577120,3
1577230,3
1577510,3
1578290,1
1578290,3
1578440,3
1578450,3
1578650,2
1578650,3
1578940,3
1579210,3
1579340,3
1579880,3
1579920,3
1580240,3
1580380,2
1580380,3
1580520,3
1580560,1
1580560,2
1580560,3
1580970,2
1580970,3
1581100,1
1581100,2
1581100,3
1581440,3
1581830,3
1582610,3
1582630,3
1582650,3
1583230,3
1583290,2
1583290,3
1583850,1
1583850,2
1583850,3
1584240,3
1584660,3
1584680,3
1585100,3
1585180,1
1585180,2
1585180,3
1585200,3
1585410,3
1585440,3
1585540,3
1585650,2
1585650,3
1586710,3
1586750,3
1586860,3
1586880,3
1586990,1
1586990,2
1586990,3
1587130,3
1587180,3
1587540,3
1587570,3
1588090,3
1588340,3
1588410,3
1588510,3
1588550,3
1588570,3
1589570,2
1589570,3
1589820,3
1589860,3
1590600,3
1590730,1
1590730,2
1590730,3
1590760,3
1590840,3
1591150,3
1591530,3
1591560,3
1591570,1
1591570,3
1591590,3
1592230,3
1592290,3
1592490,3
1592680,3
1592750,2
1592750,3
1593010,3
1593030,1
1593030,2
1593030,3
1593060,3
1593220,3
1593390,1
1593390,2
1593390,3
1593500,3
1593780,3
1594010,3
1594060,3
1594100,1
1594100,2
1594100,3
1594130,3
1594210,1
1594210,2
1594210,3
1594400,3
1594460,3
1594480,1
1594480,3
1594810,1
1594810,2
1594810,3
1594940,2
1594940,3
1594960,3
1595000,3
1595160,3
1595170,3
1595390,3
1595710,3
1595890,3
1596380,3
1596850,3
1597080,1
1597080,2
1597080,3
1597310,3
1597720,3
1597730,3
1597790,1
1597790,3
1597800,1
1597800,2
1597800,3
1597910,1
1597910,3
1597980,3
1598580,3
1598780,3
1598970,1
1598970,3
1599020,3
1599130,1
1599130,3
1599420,3
1599470,1
1599470,2
1599470,3
1599490,3
1599560,3
1599600,3
1600530,3
1600640,1
1600640,2
1600640,3
1601330,3
1601340,3
1601570,3
1601580,2
1601580,3
1601840,3
1602030,3
1602090,3
1602160,3
1602520,3
1602620,3
1602740,2
1602740,3
1602990,3
1603260,3
1603500,1
1603500,3
1603980,1
1603980,3
1604210,1
1604210,3
1604250,3
1604270,3
1604380,3
1605220,3
1605320,1
1605320,2
1605320,3
1605850,3
1606610,3
1606620,3
1606970,3
1607240,2
1607240,3
1607250,3
1607280,3
1607370,3
1607680,2
1607680,3
1608230,3
1608590,1
1608590,3
1608640,3
1609010,3
1609160,3
1609370,3
1610430,3
1610440,3
1611300,3
1611600,3
1611910,3
1612330,3
1612590,3
1612750,1
1612750,3
1612780,3
1613960,1
1613960,2
1613960,3
1614550,3
1615290,3
1615370,3
1616280,3
1617190,3
1617220,3
1617950,3
1618290,3
1618380,2
1618380,3
1618390,3
1619310,3
1619520,3
1619580,1
1619580,3
1619770,3
1619920,1
1619920,2
1619920,3
1620420,3
1620520,1
1620520,3
1620720,3
1620820,3
1621070,3
1621310,3
1621480,3
1621540,2
1621540,3
1621690,1
1621690,3
1621760,3
1621900,3
1621910,3
1622310,3
1622350,3
1622570,3
1622630,3
1622910,3
1623120,3
1623940,3
1624190,2
1624190,3
1624320,1
1624320,2
1624320,3
1624540,2
1624540,3
1624750,3
1625510,3
1626130,3
1626150,3
1626280,1
1626280,3
1626530,3
1626620,3
1626640,3
1627210,3
1627350,3
1627570,3
1627680,3
1627870,2
1627870,3
1628620,3
1628640,3
1629520,2
1629520,3
1629600,3
1629660,3
1629940,1
1629940,3
1630450,3
1630890,3
1631010,3
1631270,3
1631470,3
1631980,1
1631980,2
1631980,3
1632750,1
1632750,2
1632750,3
1635120,3
1635620,2
1635620,3
1636350,3
1637180,3
1637320,1
1637320,2
1637320,3
1637510,3
1637730,1
1637730,2
1637730,3
1637820,3
1637970,3
1638390,3
1638500,1
1638500,3
1639040,3
1639080,1
1639080,2
1639080,3
1639920,1
1639920,2
1639920,3
1640300,3
1640400,1
1640400,3
1640820,3
1641040,3
1641120,3
1641190,3
1641650,3
1641700,3
1641890,3
1641960,3
1642060,3
1642220,1
1642220,2
1642220,3
1642790,3
1643310,3
1643320,3
1643700,3
1643800,3
1644280,1
1644280,2
1644280,3
1644320,3
1644840,3
1644940,2
1644940,3
1645630,3
1646290,3
1646580,3
1646790,1
1646790,3
1647220,3
1647250,3
1647640,3
1647660,3
1647670,3
1648390,3
1648560,3
1648590,3
1648700,3
1648990,3
1649080,1
1649080,2
1649080,3
1649130,3
1649740,3
1649830,2
1649830,3
1649950,2
1649950,3
1650200,3
1650290,3
1650370,2
1650370,3
1650400,1
1650400,3
1650430,3
1650590,3
1650860,3
1651300,1
1651300,2
1651300,3
1651450,3
1651540,3
1651680,1
1651680,3
1653190,2
1653190,3
1653310,3
1653330,3
1653360,3
1653510,3
1653740,3
1653870,3
1653970,3
1654680,3
1654860,1
1654860,2
1654860,3
1655190,3
1655740,3
1655990,3
1656050,3
1656240,3
1656930,3
1657090,1
1657090,3
1657240,1
1657240,2
1657240,3
1657630,3
1658040,3
1658090,3
1658280,3
1658830,1
1658830,2
1658830,3
1658930,3
1659090,1
1659090,3
1659150,3
1659200,1
1659200,2
1659200,3
1659250,1
1659250,3
1659360,1
1659360,3
1659380,3
1659650,1
1659650,2
1659650,3
1660080,3
1660290,3
1660510,3
1660680,1
1660680,2
1660680,3
1661630,3
1662010,3
1662050,3
1662160,2
1662160,3
1662210,2
1662210,3
1662230,3
1662570,3
1662990,3
1663170,3
1663850,3
1665260,2
1665260,3
1666110,3
1666240,1
1666240,3
1666510,3
1666810,3
1667130,3
1667240,3
1667550,2
1667550,3
1667750,3
1668190,3
1668340,3
1668510,3
1668520,3
1668530,3
1668540,3
1668620,3
1668690,2
1668690,3
1669000,3
1669170,3
1669180,2
1669180,3
1669500,3
1670650,1
1670650,2
1670650,3
1670810,1
1670810,3
1670890,3
1670920,1
1670920,2
1670920,3
1671180,2
1671180,3
1671200,3
1671250,3
1671490,3
1671570,3
1671720,3
1671740,3
1672110,3
1672320,3
1672490,3
1673020,1
1673020,2
1673020,3
1673130,3
1674530,3
1674640,3
1674780,3
1674900,3
1675480,3
1675900,3
1676840,3
1676910,3
1677110,3
1677130,3
1677180,3
1677310,3
1677740,3
1677970,3
1677980,2
1677980,3
1678140,3
1678520,3
1679210,2
1679210,3
1679220,3
1681060,3
1681480,3
1681840,1
1681840,2
1681840,3
1682040,3
1682320,3
1682330,3
1682340,3
1682400,3
1682490,1
1682490,2
1682490,3
1682550,3
1683000,3
1683060,3
1683270,2
1683270,3
1683390,1
1683390,3
1683400,3
1683420,3
1683450,3
1683620,3
1683800,1
1683800,2
1683800,3
1683950,3
1684350,3
1684510,3
1684720,3
1684930,3
1685270,3
1685730,3
1686130,3
1686260,3
1687530,3
1687540,3
1687670,3
1687840,3
1688150,3
1688520,3
1688580,1
1688580,2
1688580,3
1688710,3
1688730,3
1689080,3
1689340,3
1689390,3
1689500,2
1689500,3
1689930,3
1690050,3
1690200,3
1691190,3
1691280,3
1691320,3
1691420,3
1691500,2
1691500,3
1691750,3
1692340,2
1692340,3
1692470,3
1692580,3
1693190,3
1694200,3
1694230,3
1694510,2
1694510,3
1694550,3
1694820,3
1694830,3
1694840,3
1695000,2
1695000,3
1695800,2
1695800,3
1696440,3
1697020,3
1697170,3
1697850,3
1697870,3
1698280,1
1698280,2
1698280,3
1698480,3
1699030,1
1699030,2
1699030,3
1699050,3
1699180,3
1699450,3
1699480,1
1699480,3
1699860,3
1699900,1
1699900,2
1699900,3
1700270,3
1700870,3
1700930,1
1700930,2
1700930,3
1701670,3
1701800,3
1702010,3
1702170,3
1702260,3
1702330,3
1702370,3
1702380,3
1702910,2
1702910,3
1703280,3
1703380,3
1703610,1
1703610,2
1703610,3
1704120,3
1704180,1
1704180,2
1704180,3
1704540,2
1704540,3
1704550,3
1705140,3
1706360,3
1706740,3
1706950,3
1707170,3
1707680,3
1707710,3
1707870,2
1707870,3
1707990,3
1708200,1
1708200,3
1708770,3
1708850,3
1709730,1
1709730,3
1709880,3
1710100,3
1710110,3
1710540,3
1710570,3
1710670,3
1710910,3
1710960,3
1711190,2
1711190,3
1711700,3
1711840,3
1712110,1
1712110,3
1712640,3
1712750,3
1712890,3
1713140,2
1713140,3
1713350,1
1713350,3
1713590,3
1713730,3
1713980,3
1714050,3
1714240,3
1714250,3
1714320,1
1714320,2
1714320,3
1714360,3
1714420,3
1714500,3
1714510,3
1714530,3
1714900,3
1715030,3
1715160,2
1715160,3
1715280,3
1715510,3
1716120,3
1716140,3
1716150,3
1716310,3
1716390,2
1716390,3
1716810,3
1716890,3
1716950,1
1716950,3
1717080,3
1717510,3
1717580,3
1717940,1
1717940,2
1717940,3
1718290,3
1718300,3
1718570,3
292030,3
1718740,3
1718910,1
1718910,2
1718910,3
1719660,3
1720090,3
1720560,3
1721060,3
1721110,3
1721170,3
1721690,2
1721690,3
1722020,3
1722520,1
1722520,2
1722520,3
1722870,2
1722870,3
1723260,2
1723260,3
1723530,3
1723680,3
1723720,3
1723770,3
1723780,3
1724050,3
1724140,1
1724140,2
1724140,3
1724320,3
1724770,3
1725270,3
1725640,1
1725640,3
1726100,3
1726700,3
1726720,1
1726720,3
1726760,3
1726890,3
1727130,3
1727270,2
1727270,3
1727490,3
1727760,3
1727910,3
1727990,3
1728290,3
1728420,2
1728420,3
1728610,3
1729140,3
1729180,3
1729410,3
1729640,3
1730110,3
1730250,3
1730540,1
1730540,2
1730540,3
1730550,1
1730550,2
1730550,3
1730630,1
1730630,3
1731070,3
1731200,3
1731260,3
1731340,3
1732060,3
1732070,3
1732090,1
1732090,3
1732190,3
1732430,3
1732920,3
1733080,3
1733110,1
1733110,3
1733170,3
1734110,3
1734130,3
1735030,3
1735080,1
1735080,2
1735080,3
1735400,3
1735420,3
1735700,3
1735790,2
1735790,3
1735880,3
1736200,3
1736620,1
1736620,2
1736620,3
1737110,3
1737460,1
1737460,2
1737460,3
1737530,3
1737730,3
1738520,3
1738610,3
1738680,3
1738990,3
1739260,3
1739280,3
1739800,3
1739900,1
1739900,2
1739900,3
1740310,3
1740890,2
1740890,3
1742230,3
1742240,3
1742440,3
1742470,3
1742730,3
1742850,1
1742850,2
1742850,3
1742930,1
1742930,2
1742930,3
1742940,3
1743000,3
1743830,3
1743930,3
1744330,3
1744970,3
1745280,3
1745510,3
1745550,3
1745680,1
1745680,3
1745690,1
1745690,2
1745690,3
1746400,3
1746820,3
1747020,3
1747190,3
1747470,3
1747630,3
1747800,3
1747900,3
1748050,3
1748160,1
1748160,3
1748290,1
1748290,2
1748290,3
1748300,1
1748300,2
1748300,3
1748600,3
1748620,3
1748980,3
1749140,3
1749860,3
1750030,3
1750450,3
1751350,3
1751480,3
1751850,3
1751950,3
1752530,3
1752540,2
1752540,3
1752780,3
1752990,3
1753410,3
1754550,3
1755180,3
1755300,3
1755340,3
1755670,2
1755670,3
1755950,3
1756020,3
1756160,3
1756730,1
1756730,2
1756730,3
1756740,3
1757000,3
1757300,3
1757610,3
1757890,3
1757920,3
1758470,2
1758470,3
1758600,3
1758950,3
1759070,3
1759160,3
1759350,3
1761320,3
1761340,3
1761730,1
1761730,2
1761730,3
1761740,1
1761740,2
1761740,3
1761900,3
1762480,3
1762930,3
1763220,3
1763250,3
1765060,3
1765920,3
1765990,3
1766060,3
1766100,3
1766720,3
1766840,3
1767140,2
1767140,3
1767150,2
1767150,3
1767160,2
1767160,3
1767190,2
1767190,3
1767310,3
1767740,3
1768280,2
1768280,3
1768780,1
1768780,2
1768780,3
1768860,1
1768860,2
1768860,3
1769140,2
1769140,3
1769170,1
1769170,2
1769170,3
1769200,3
1769420,3
1769830,3
1769960,3
1770120,2
1770120,3
1770270,3
1770380,3
1770390,3
1770400,3
1770440,3
1770460,3
1770470,3
1770600,3
1771170,3
1771300,3
1771360,3
1771550,3
1771700,3
1771980,1
1771980,2
1771980,3
1772050,3
1772180,3
1772530,3
1773220,3
1775360,3
1775770,3
1776170,3
1776200,1
1776200,2
1776200,3
1776700,3
1777390,3
1777440,3
1777480,3
1777990,3
1778050,2
1778050,3
1778270,3
1778280,3
1778300,3
1778320,3
1778330,3
1778820,3
1778840,3
1778860,3
1778870,1
1778870,2
1778870,3
1778880,3
1779030,1
1779030,2
1779030,3
1779040,3
1779080,1
1779080,3
1779910,1
1779910,3
1781010,3
1781160,3
1781190,3
1781890,3
1782030,2
1782030,3
1782120,3
1782330,3
1782420,3
1782760,3
1782980,3
1783050,1
1783050,2
1783050,3
1783080,3
1783680,3
1784650,3
1785150,3
1785580,3
1785820,3
1785940,1
1785940,3
1786480,3
1786740,3
1786790,3
1786830,2
1786830,3
1786950,3
1787160,2
1787160,3
1787410,3
1787960,3
1788060,3
1788120,3
1788410,2
1788410,3
1788430,2
1788430,3
1788780,3
1789030,3
1789090,3
1789490,2
1789490,3
1790210,3
1790360,3
1790370,3
1790550,3
1790600,3
1791580,2
1791580,3
1791590,2
1791590,3
1791680,3
1792200,3
1792460,3
1792500,3
1792660,3
1793090,3
1793200,3
1793420,1
1793420,2
1793420,3
1793780,3
1793890,1
1793890,3
1794000,3
1794130,3
1794240,3
1794470,2
1794470,3
1794680,2
1794680,3
1794830,3
1795090,3
1795110,3
1795190,3
1795260,3
1795760,3
1796190,3
1796310,3
1796470,3
1796790,2
1796790,3
1796970,3
1797440,3
1797480,3
1797610,3
1798150,3
1798780,3
1799490,2
1799490,3
1799930,3
1800000,3
1800390,3
1800470,3
1800480,3
1800940,3
1801140,3
1801220,3
1801520,3
1801650,3
1802190,3
1802670,3
1802680,3
1802720,3
1802850,3
1802880,3
1803070,3
1803110,3
1803360,1
1803360,3
1803840,3
1804010,3
1804390,2
1804390,3
1804640,3
1804740,3
1805170,3
1805270,3
1805480,3
1805510,3
1805570,3
1806030,2
1806030,3
1807080,3
1807200,3
1807240,3
1807540,1
1807540,2
1807540,3
1807810,3
1807950,3
1808320,3
1808480,3
1808680,2
1808680,3
1808750,3
1808960,3
1808980,3
1809730,3
1809960,3
1810270,1
1810270,2
1810270,3
1810280,3
1810670,3
1811000,3
1811330,3
1811340,3
1811740,1
1811740,2
1811740,3
1811990,3
1812070,3
1812090,3
1812300,3
1812370,3
1812910,3
1813130,3
1813590,3
1813730,3
1813860,2
1813860,3
1813980,3
1814030,3
1814170,3
1814670,3
1814730,3
1815010,3
1815780,3
1816050,1
1816050,2
1816050,3
1816140,1
1816140,2
1816140,3
1816690,1
1816690,3
1816890,3
1816950,1
1816950,2
1816950,3
1817000,1
1817000,3
1817020,1
1817020,2
1817020,3
1817120,3
1817350,2
1817350,3
1817800,3
1817940,3
1818010,3
1818180,2
1818180,3
1818450,3
1818480,3
1818580,3
1818660,3
1818750,3
1819240,1
1819240,3
1819460,3
1820050,3
1820270,3
1820330,3
1820380,3
1820690,3
1820740,3
1820790,3
1820940,3
1821060,3
1821430,3
1821680,3
1822240,3
1822550,3
1822900,3
1823030,3
1823080,3
1823090,3
1823210,2
1823210,3
1823330,2
1823330,3
1823390,3
1823480,3
1823950,3
1823990,3
1824090,3
1824110,3
1824120,3
1824480,1
1824480,2
1824480,3
1824580,1
1824580,3
1824960,3
1825060,3
1825210,3
1825440,3
1825510,3
1825690,3
1826020,3
1826060,2
1826060,3
1826080,1
1826080,2
1826080,3
1826160,3
1826200,2
1826200,3
1826380,3
1826410,3
1826570,3
1826770,3
1826860,1
1826860,2
1826860,3
1826900,3
1827180,3
1827560,3
1827820,3
1828220,3
1829110,3
1829270,3
1829960,3
1830270,2
1830270,3
1830320,1
1830320,3
1830430,3
1830770,2
1830770,3
1830840,3
1831110,3
1831400,3
1831670,3
1832170,1
1832170,2
1832170,3
1832270,3
1832780,3
1832950,2
1832950,3
1833540,3
1833550,3
1833560,1
1833560,2
1833560,3
1834200,2
1834200,3
1834310,3
1834370,3
1834760,3
1834960,3
1834980,2
1834980,3
1835080,3
1835240,2
1835240,3
1835510,2
1835510,3
1835670,3
1835830,3
1836160,3
1836360,3
1836860,3
1837000,2
1837000,3
1837650,3
1837690,3
1838120,3
1838290,3
1838480,3
1839060,3
1839430,3
1839660,3
1839710,3
1839750,3
1839810,3
1839880,3
1839950,3
1839960,3
1839980,3
1840080,3
1840410,3
1840710,3
1840800,3
1841070,3
1841160,1
1841160,3
1841240,1
1841240,2
1841240,3
1841330,3
1841690,2
1841690,3
1841750,3
1842320,3
1842470,3
1843100,3
1843310,3
1843730,3
1843790,3
1843840,3
1844020,1
1844020,2
1844020,3
1844380,3
1844400,3
1844720,2
1844720,3
1844890,3
1845250,2
1845250,3
1845670,3
1845750,3
1846000,1
1846000,2
1846000,3
1846410,3
1846710,3
1846720,3
1847390,1
1847390,2
1847390,3
1847510,2
1847510,3
1847600,3
1847970,3
1848380,3
1849000,3
1849790,3
1849820,3
1849900,3
1849940,3
1850050,3
1850270,3
1850570,3
1850740,3
1851200,3
1851350,3
1851610,3
1853410,3
1853510,3
1853660,1
1853660,2
1853660,3
1853760,3
1853830,1
1853830,2
1853830,3
1854280,3
1854430,3
1855220,2
1855220,3
1855310,3
1855580,3
1855890,3
1856030,3
1856550,1
1856550,3
1856730,3
1857080,2
1857080,3
1857090,3
1857370,3
1857540,3
1857840,3
1857950,1
1857950,3
1858390,1
1858390,3
1858630,3
1858650,3
1858810,3
1858900,1
1858900,3
1859270,2
1859270,3
1859290,3
1859490,3
1859580,1
1859580,2
1859580,3
1859720,3
1859910,3
1860250,3
1860320,3
1860490,3
1860510,3
1860560,1
1860560,2
1860560,3
1861250,3
1861440,3
1861500,3
1861610,3
1862080,1
1862080,3
1862760,3
1863080,1
1863080,3
1863290,1
1863290,3
1863430,3
1864000,3
1864290,3
1864520,3
1864830,3
1864880,3
1864950,2
1864950,3
1865370,1
1865370,2
1865370,3
1865670,1
1865670,2
1865670,3
1865750,3
1865930,3
1865960,3
1866300,3
1866420,3
1866430,3
1866510,1
1866510,2
1866510,3
1866630,2
1866630,3
1866920,3
1867280,3
1867480,3
1867510,1
1867510,3
1867530,3
1868140,2
1868140,3
1868300,3
1868680,3
1869110,3
1869270,3
1869460,3
1869780,3
1869870,2
1869870,3
1869980,3
1870180,3
1870310,3
1870400,3
1870490,3
1870700,3
1870930,3
1871100,1
1871100,3
1871110,3
1871500,3
1871970,3
1872680,3
1872780,1
1872780,2
1872780,3
1872970,3
1873040,3
1873780,3
1873870,2
1873870,3
1874000,3
1874060,2
1874060,3
1874490,3
1874680,1
1874680,3
1874720,3
1875060,3
1875320,3
1875830,3
1876120,3
1876460,3
1876750,3
1876850,3
1876890,3
1876910,3
1876930,3
1877250,3
1877650,3
1877710,1
1877710,2
1877710,3
1878290,3
1878580,1
1878580,2
1878580,3
1878720,3
1879330,3
1879950,1
1879950,3
1880330,3
1880370,3
1880470,3
1880610,3
1880840,3
1881280,3
1881390,2
1881390,3
1881940,3
1882130,3
1882190,3
1882690,1
1882690,2
1882690,3
1882880,1
1882880,2
1882880,3
1883400,3
1883420,3
1883430,3
1883440,3
1883450,3
1883800,3
1883840,3
1885110,3
1885380,3
1885660,1
1885660,2
1885660,3
1885690,1
1885690,3
1885930,3
1885940,3
1885980,3
1886070,3
1886600,3
1887020,3
1888070,1
1888070,2
1888070,3
1889620,3
1889740,2
1889740,3
1889890,3
1890100,3
1890200,3
1890310,1
1890310,2
1890310,3
1890760,3
1891030,3
1892040,3
1892080,1
1892080,2
1892080,3
1892090,3
1892100,3
1892140,3
1892620,3
1892700,3
1892750,1
1892750,2
1892750,3
1893390,1
1893390,3
1893440,1
1893440,2
1893440,3
1894100,3
1894450,3
1894460,3
1894720,1
1894720,3
1894790,3
1895640,2
1895640,3
1895820,3
1895950,3
1896170,1
1896170,2
1896170,3
1896190,3
1896310,3
1896570,3
1896760,2
1896760,3
1897030,3
1897410,3
1897430,3
1897450,3
1897650,3
1897770,3
1898210,3
1898300,3
1898500,3
1899000,3
1899810,3
1899950,2
1899950,3
1900020,3
1900230,3
1900250,1
1900250,2
1900250,3
1900280,3
1901130,3
1902020,3
1902180,3
1902690,3
1902850,3
1902870,3
1902960,3
1903060,1
1903060,2
1903060,3
1903310,3
1903340,3
1903560,3
1903710,3
1904360,3
1904790,3
1904880,3
1905020,3
1905580,3
1905660,3
1905980,3
1906020,3
1906040,3
1906230,3
1906350,3
1906510,3
1906690,2
1906690,3
1906740,3
1907350,3
1907400,1
1907400,2
1907400,3
1907720,3
1907900,1
1907900,3
1908380,3
1908530,3
1908730,3
1908740,3
1908770,3
1909100,2
1909100,3
1909150,3
1909750,3
1910130,3
1910150,2
1910150,3
1910280,3
1910600,3
1910780,3
1910790,3
1910890,3
1911340,3
1911390,3
1911590,2
1911590,3
1911610,3
1912750,2
1912750,3
1912960,3
1913000,3
1913370,3
1913740,3
1914060,3
1914700,2
1914700,3
1914710,3
1914740,1
1914740,2
1914740,3
1914980,1
1914980,3
1915230,3
1915400,1
1915400,2
1915400,3
1915430,1
1915430,2
1915430,3
1915780,3
1915870,1
1915870,3
1916100,3
1916900,3
1917550,3
1917850,3
1918450,3
1918830,3
1919040,3
1919100,3
1919470,3
1919600,1
1919600,2
1919600,3
1919900,1
1919900,2
1919900,3
1920100,3
1920120,1
1920120,2
1920120,3
1920230,3
1920320,1
1920320,3
1921330,3
1921340,3
1921390,3
1921480,3
1921560,3
1921980,3
1922240,3
1922260,3
1922270,3
1922740,1
1922740,2
1922740,3
1923720,2
1923720,3
1923900,2
1923900,3
1924140,3
1924360,2
1924360,3
1924400,3
1924470,1
1924470,2
1924470,3
1924480,1
1924480,2
1924480,3
1924680,3
1924810,3
1925000,3
1925010,3
1925040,3
1925060,3
1925210,3
1925320,3
1925560,1
1925560,2
1925560,3
1925650,3
1926610,2
1926610,3
1927020,3
1927150,3
1927360,3
1927580,3
1928030,1
1928030,3
1929170,1
1929170,3
1929290,1
1929290,2
1929290,3
1929530,3
1929760,3
1929870,3
1930040,3
1930600,3
1930630,3
1930640,3
1930980,3
1931180,3
1931730,2
1931730,3
1931940,3
1932160,3
1932210,1
1932210,3
1932250,2
1932250,3
1932300,3
1932380,3
1932490,3
1932500,2
1932500,3
1932640,3
1932680,3
1932700,3
1933000,3
1933650,3
1933660,3
1933680,3
1933830,2
1933830,3
1933840,3
1934300,3
1934570,3
1934680,3
1934800,1
1934800,2
1934800,3
1934930,3
1934990,3
1935330,3
1936310,1
1936310,2
1936310,3
1936750,3
1936800,1
1936800,2
1936800,3
1937540,3
1937670,3
1937750,2
1937750,3
1937780,2
1937780,3
1937880,3
1938050,3
1938300,3
1938500,3
1938630,1
1938630,2
1938630,3
1939100,3
1939890,1
1939890,2
1939890,3
1940080,3
1940360,3
1941170,3
1941380,3
1941410,3
1941540,3
1942110,3
1942280,3
1942390,3
1942850,2
1942850,3
1943300,3
1943420,1
1943420,2
1943420,3
1943730,3
1944040,3
1944430,3
1944570,3
1945220,2
1945220,3
1946170,3
1946440,3
1946760,3
1947050,3
1947060,2
1947060,3
1947070,3
1947090,3
1947160,3
1947220,3
1947690,3
1948240,3
1948280,2
1948280,3
1948490,3
1948700,3
1948780,2
1948780,3
1948800,1
1948800,2
1948800,3
1948940,1
1948940,2
1948940,3
1949190,3
1949310,3
1949970,3
1950230,1
1950230,2
1950230,3
1950440,3
1950570,3
1951210,3
1951230,3
1951410,3
1951650,2
1951650,3
1951780,3
1951920,1
1951920,3
1952370,3
1952400,3
1952540,3
1952590,3
1952620,3
1953230,3
1953540,3
1953620,2
1953620,3
1954020,2
1954020,3
1954160,3
1955850,3
1955960,3
1956040,1
1956040,2
1956040,3
1956600,3
1956740,3
1956770,3
1956800,2
1956800,3
1957240,3
1957560,3
1957760,3
1957780,3
1957830,1
1957830,3
1958190,3
1958220,3
1958600,3
1958950,2
1958950,3
1959390,1
1959390,2
1959390,3
1959480,3
1959580,3
1960110,3
1960480,3
1961060,3
1961160,1
1961160,3
1961520,1
1961520,2
1961520,3
1961600,2
1961600,3
1961930,2
1961930,3
1962010,3
1962210,3
1962700,3
1962890,1
1962890,2
1962890,3
1963040,3
1963570,3
1963850,2
1963850,3
1964080,1
1964080,2
1964080,3
1964260,3
1964280,3
1964330,3
1964360,3
1964420,3
1964600,3
1964930,1
1964930,3
1965190,3
1965470,1
1965470,3
1965620,3
1965860,2
1965860,3
1965940,3
1966420,3
1966900,2
1966900,3
1967070,3
1967510,2
1967510,3
1967820,3
1968180,1
1968180,3
1968360,3
1968840,3
1968950,1
1968950,2
1968950,3
1969060,3
1969080,1
1969080,3
1969100,1
1969100,3
1969170,3
1969440,3
1969620,1
1969620,2
1969620,3
1969810,2
1969810,3
1969870,3
1970220,1
1970220,3
1970580,1
1970580,2
1970580,3
1971310,3
1971670,1
1971670,2
1971670,3
