game_id,genre_id
1342060,1
1342060,6
1342060,8
1342070,6
1342070,10
1342070,8
1342080,1
1342080,6
1342080,10
1342080,8
1342090,1
1342090,6
1342090,10
1342090,8
1342100,1
1342100,6
1342100,10
1342100,8
1342110,1
1342110,6
1342110,10
1342110,8
1342120,1
1342120,6
1342120,10
1342120,8
1342290,6
1342290,5
1342330,5
1342330,10
1342330,9
1342330,3
1342690,6
1342690,10
1343010,8
1343010,9
1343010,3
1343390,6
1343520,1
1343520,6
1343520,10
1343520,7
1343520,9
1343670,5
1343670,10
1343670,9
1343950,1
1343950,6
1343950,10
1343950,8
1344520,1
1344520,10
1344520,8
1344520,12
1344550,1
1344550,10
1344550,8
1344730,6
1344730,10
1344990,1
1344990,6
1344990,10
1345040,5
1345040,10
1345270,1
1345270,6
1345270,10
1345270,8
1345450,1
1345450,6
1345450,3
1345760,9
1345760,11
1345820,1
1345820,5
1345820,10
1345940,5
1345940,10
1346020,3
1346350,1
1346350,6
1346350,10
1347420,5
1347420,10
1347420,8
1347560,6
1347560,10
1347560,8
1347600,6
1347600,5
1347600,10
1347600,8
1348180,8
1348390,9
1348920,6
1348920,5
1348920,10
1349290,6
1349290,5
1349290,10
1349290,9
1349290,3
1349300,1
1349300,9
1349300,3
1349830,1
1349830,6
1349830,10
1349830,8
1349830,2
1350390,5
1350390,10
1350390,9
1350390,3
1350650,6
1350650,10
1351000,1
1351000,6
1351240,9
1351290,1
1351290,6
1351290,5
1351290,10
1351290,9
1351290,3
1351630,1
1351630,8
1352080,1
1352080,5
1352080,2
1352330,5
1352330,9
1352330,2
1352690,1
1352690,5
1352690,3
1352890,7
1352890,8
1352890,3
1353300,5
1353300,10
1353300,3
1353300,2
1354260,1
1354260,6
1354260,10
1354590,1
1354590,5
1354590,8
1354590,3
1354830,10
1354830,9
1354830,3
1354910,5
1354910,10
1354980,1
1354980,7
1354980,8
1354980,2
1354980,12
1355000,6
1355000,10
1355100,9
1355100,3
1356040,1
1356040,6
1356040,8
1356460,1
1356460,6
1356460,10
1356460,9
1356670,1
1356670,10
1357210,9
1357210,3
1357320,5
1357320,10
1357320,8
1357320,9
1358430,3
1358490,1
1358490,10
1358490,8
1358490,12
1358610,10
1358610,9
1358660,1
1358660,6
1358660,10
1359090,1
1359090,9
1359090,3
1359270,1
1359270,6
1359270,9
1359270,3
1359450,6
1359450,5
1359450,10
1359450,9
1359450,3
1359890,5
1359890,10
1359890,9
1360160,1
1360160,6
1360210,1
1360210,6
1360210,10
1360210,8
1360430,6
1361060,1
1361060,5
1361060,10
1361110,10
1361210,1
1361210,6
1361210,10
1361230,6
1361230,10
1361510,1
1361510,6
1361510,5
1361510,10
1361680,10
1361680,8
1361680,2
1362000,1
1362000,6
1362000,8
1362000,9
1362000,3
1362000,12
1362560,1
1362560,10
1362560,9
1362560,3
1363080,9
1363080,3
1363080,12
1363400,1
1363400,6
1363400,10
1363400,9
1363400,12
1363430,1
1363490,6
1363490,10
1363490,8
1363490,3
1363740,1
1363740,10
1363740,3
1363850,1
1363850,6
1363850,5
1363850,10
1363850,8
1363940,1
1363940,8
1364170,3
1364290,1
1364290,6
1364290,10
1364290,7
1364290,9
1364290,3
1364290,12
1365620,5
1365620,10
1365620,9
1366540,10
1366540,9
1366540,3
1366540,12
1367080,1
1367080,2
1367590,1
1367590,6
1367710,1
1367710,6
1367710,10
1367940,10
1367940,3
1368010,6
1368580,1
1368580,6
1368580,5
1368580,10
1368580,2
1368850,5
1368850,3
1369320,5
1369320,10
1369320,9
1369320,2
1369340,5
1369340,10
1369700,10
1369700,9
1369700,3
1369760,1
1369760,6
1370050,1
1370050,6
1370170,5
1370170,10
1370170,9
1370940,10
1370940,8
1370940,3
1371570,1
1371570,6
1371570,10
1371720,6
1371720,10
1371720,9
1371940,1
1371940,6
1371940,10
1372280,1
1372530,10
1372530,9
1372530,3
1372650,1
1372650,6
1372650,10
1372660,1
1372660,6
1372660,10
1372660,8
1373090,10
1373090,8
1373090,9
1373090,3
1373410,6
1373410,5
1373410,10
1373410,9
1373410,3
1373430,6
1373700,1
1373700,6
1373700,10
1373710,1
1373710,6
1373710,10
1373740,1
1373740,6
1373740,10
1373750,6
1373750,5
1373750,10
1373760,1
1373760,6
1373760,10
1373960,6
1373980,1
1373980,6
1373980,10
1373980,4
1374230,1
1374230,10
1374320,1
1374320,6
1374840,6
1374840,10
1374840,8
1374840,3
1375630,1
1375630,6
1375630,5
1375630,10
1375630,12
1375790,5
1375900,1
1375900,5
1375900,10
1375900,8
1376030,1
1376030,6
1376030,10
1376030,3
1376200,6
1376200,10
1376200,8
1376800,6
1376800,10
1376800,9
1376800,12
1377380,1
1377380,6
1377380,10
1377380,8
1377380,9
1378020,6
1378020,5
1378020,10
1378040,6
1378040,10
1378040,8
1378380,9
1378690,1
1378690,5
1378690,9
1378890,5
1378890,10
1378890,9
1378890,3
1379040,1
1379040,6
1379040,5
1379040,10
1379270,6
1379270,8
1379270,2
1379830,6
1379830,5
1379830,10
1379830,9
1379880,10
1380390,1
1380390,6
1380390,10
1380400,1
1380400,6
1380400,10
1380400,3
1380650,10
1380650,8
1380650,3
1380910,10
1380910,8
1380910,9
1380910,3
1380910,12
1380970,1
1381850,9
1381850,3
1382530,5
1383050,5
1383050,10
1383050,3
1383310,5
1383310,10
1383700,1
1383700,6
1383700,10
1384060,1
1384060,6
1384060,10
1384060,8
1384060,12
1384160,1
1384380,5
1384380,10
1384380,9
1384530,1
1384530,6
1384530,10
1384550,8
1384550,3
1384660,10
1384970,10
1385290,10
1385290,9
1385290,3
1385340,10
1385380,6
1385380,10
1385380,8
1385380,3
1385580,1
1385580,10
1385580,12
1385780,5
1385780,10
1385780,4
1385780,8
1385780,9
1385780,12
1386280,5
1386280,10
1386620,1
1386620,10
1386620,8
1386630,6
1386630,8
1386630,3
1386770,1
1386770,5
1386770,9
1386770,2
1386770,12
1386790,6
1386790,5
1386790,2
1386790,10
1386870,6
1386950,5
1386950,8
1386950,3
1386950,2
1387610,1
1387610,10
1387610,3
1387640,6
1387640,8
1388240,1
1388240,6
1388490,10
1388490,9
1388490,3
1388550,1
1388550,6
1388550,5
1388770,1
1388770,10
1388770,9
1389140,10
1389140,8
1389160,1
1389160,6
1389160,10
1389160,9
1389160,2
1390190,5
1390190,9
1390420,1
1390420,6
1390420,5
1390420,10
1390420,8
1390740,6
1390740,5
1390740,8
1390740,9
1391200,5
1391200,10
1391530,1
1391530,6
1391530,3
1391530,12
1392340,1
1392340,5
1392340,10
1392340,9
1392340,3
1392560,1
1392560,5
1392560,10
1392560,9
1392560,11
1392560,12
1392690,6
1392690,9
1392780,6
1392780,5
1392780,10
1392860,6
1392960,5
1392960,8
1392960,9
1392980,1
1392980,6
1392980,10
1393030,5
1393030,10
1393030,2
1393410,6
1393410,5
1393410,10
1393410,8
1393410,3
1393680,1
1393680,10
1393680,2
1393750,1
1393750,6
1393750,10
1393750,8
1393820,6
1393820,8
1394090,1
1394090,10
1394780,1
1394780,6
1394780,10
1394780,8
1394780,2
1394880,1
1394880,5
1394880,10
1394880,9
1394880,11
1394960,6
1394960,5
1394960,9
1394960,12
1395380,1
1395380,6
1395380,5
1395380,10
1395400,6
1395400,10
1395450,5
1395450,10
1395450,12
1395540,5
1395540,10
1395540,3
1395850,8
1396190,1
1396190,6
1396190,5
1396190,10
1396540,10
1396540,8
1396540,3
1397130,6
1397130,10
1397130,3
1397920,6
1397920,5
1397920,10
1397920,8
1397920,9
1397920,3
1397920,2
1398070,10
1398210,6
1398740,6
1398740,10
1399660,5
1399670,5
1399840,1
1399840,6
1399840,8
1400520,10
1400520,9
1400520,3
1400520,2
1400700,5
1400700,10
1400830,1
1400830,6
1400830,10
1401590,1
1401590,6
1401590,5
1401590,8
1401590,9
1401680,1
1401680,6
1401680,10
1401680,2
1401730,1
1401730,6
1401730,10
1401730,8
1401750,1
1401750,6
1401750,5
1401750,10
1401750,3
1401970,1
1401970,5
1401970,4
1401970,9
1401970,11
1402120,1
1402120,6
1402120,10
1402440,6
1402440,10
1402440,8
1402440,9
1403250,6
1403250,8
1403650,6
1403650,5
1403650,10
1403990,6
1403990,10
1403990,8
1403990,3
1404660,6
1404660,10
1404850,10
1404850,9
1404850,3
1405380,6
1405380,5
1405380,10
1405470,6
1405470,10
1405470,8
1406080,1
1406080,6
1406080,5
1406080,10
1406080,9
1407200,1
1407200,7
1407200,9
1407200,2
1407300,1
1407300,6
1407300,10
1407450,10
1407450,8
1407450,3
1407530,1
1407530,5
1407530,10
1407530,8
1407530,9
1407640,6
1407640,5
1407640,10
1408080,1
1408080,5
1408080,10
1408080,7
1408080,9
1408080,11
1408080,12
1408230,5
1408230,10
1408230,11
1408260,1
1408260,6
1408260,5
1408260,10
1409610,5
1409610,10
1409610,2
1409830,1
1409830,8
1409830,9
1409830,3
1409840,9
1409840,3
1410090,1
1410090,12
1410980,6
1410980,10
1410980,8
1411020,1
1411020,6
1411020,8
1411370,1
1411370,6
1411370,10
1411370,12
1411740,10
1411740,9
1411740,3
1412150,1
1412150,6
1412150,10
1412990,5
1412990,10
1412990,9
1412990,2
1412990,12
1413250,10
1413250,3
1413250,2
1413250,12
1413470,6
1413470,10
1413470,9
1413470,3
1413560,1
1413560,6
1413560,10
1413960,10
1413960,8
1413970,6
1413970,10
1413970,8
1413980,6
1413980,10
1413980,8
1413990,6
1413990,10
1413990,8
1414000,6
1414000,10
1414000,8
1414030,6
1414030,10
1414410,3
1414650,6
1414650,5
1414660,1
1414660,6
1414660,5
1414660,10
1414660,9
1414910,8
1414910,3
1415220,1
1415220,10
1415220,8
1415220,9
1415230,7
1415280,1
1415280,6
1415280,10
1416070,1
1416070,6
1416070,10
1416070,9
1416460,6
1416600,1
1416600,6
1416600,10
1417540,5
1417540,10
1417930,1
1417930,6
1417930,10
1418160,6
1418160,5
1418160,10
1418160,3
1418360,6
1418360,10
1418380,6
1418380,5
1418380,10
1418380,9
1418380,12
1418750,6
1418750,10
1418990,1
1418990,5
1418990,10
1419140,1
1419140,6
1419140,10
1419140,12
1419170,9
1419170,2
1419380,6
1419380,10
1419380,2
1419390,1
1419390,10
1419390,8
1419390,9
1419390,12
1419750,6
1419750,10
1419750,8
1419850,1
1419850,6
1419850,5
1419850,10
1419850,8
1419850,9
1419850,12
1419870,10
1419870,8
1419880,8
1420290,1
1420300,1
1420540,5
1420830,5
1420830,10
1420970,6
1420970,5
1420970,8
1421290,1
1421290,12
1421380,5
1421380,10
1421380,9
1421380,3
1421700,6
1421700,8
1422130,9
1422130,12
1422190,6
1422190,8
1422270,1
1422270,10
1422270,9
1422270,3
1422270,12
1422440,9
1422440,3
1422440,12
1422940,6
1422940,5
1422940,7
1422940,9
1422940,11
1422940,12
1423600,8
1424330,5
1424330,10
1424330,9
1424560,1
1424560,6
1424560,5
1424560,10
1424560,12
1424600,6
1424600,10
1425190,1
1425190,10
1425190,9
1425190,12
1426010,6
1426010,10
1426210,1
1426210,6
1426450,3
1426450,12
1426580,1
1426580,6
1426580,10
1426980,5
1426980,10
1427040,6
1427040,9
1427620,1
1427620,6
1427620,10
1427620,8
1427780,10
1427780,9
1427860,6
1427860,10
1428090,5
1428090,10
1428090,3
1428710,1
1428710,10
1428710,8
1428880,6
1428880,8
1428880,9
1429080,9
1429080,3
1429150,9
1429150,12
1429350,1
1429350,5
1429350,9
1429850,1
1429850,3
1429880,6
1429880,5
1429880,10
1429880,8
1429880,9
1429880,12
1430100,10
1430100,8
1430120,5
1430120,10
1430220,1
1430220,6
1430330,1
1430330,6
1430330,10
1430760,5
1430760,10
1430760,9
1431300,1
1431300,6
1431380,1
1431380,6
1431380,5
1431380,10
1431380,12
1431630,9
1431630,3
1431720,1
1431720,6
1431720,10
1431720,2
1431910,1
1431910,6
1431910,5
1431910,10
1431910,4
1431910,11
1431910,3
1432050,1
1432050,6
1432050,10
1432050,8
1432100,6
1432100,10
1432200,6
1432200,10
1432430,1
1432430,10
1432430,4
1432430,9
1432680,6
1432680,5
1432680,10
1432850,6
1432850,5
1432850,10
1433020,1
1433020,6
1433140,1
1433140,10
1433420,5
1433420,8
1433420,9
1433420,3
1434840,6
1434840,8
1434840,3
1434840,2
1435100,5
1435100,8
1435100,3
1435100,2
1435410,1
1435410,6
1435410,10
1435410,8
1435670,6
1435670,10
1435670,9
1435790,6
1435790,5
1435790,10
1435790,9
1435980,1
1435980,6
1435980,10
1436990,5
1436990,8
1436990,3
1436990,12
1437500,1
1438480,1
1438480,6
1438480,10
1439040,5
1439040,10
1439750,1
1439750,10
1439750,9
1439750,3
1440010,1
1440010,6
1440010,10
1440130,6
1440130,5
1440130,10
1440570,8
1440570,3
1440570,2
1440670,1
1440670,10
1440670,4
1440670,11
1440670,12
1441240,1
1441240,6
1441240,8
1441840,6
1441840,10
1441840,8
1442430,5
1442430,10
1442430,9
1442430,12
1442520,1
1442520,6
1442520,10
1442530,1
1442530,6
1442530,10
1442530,8
1442530,9
1442670,5
1442670,10
1442670,4
1442670,9
1442670,2
1443470,6
1443470,10
1443620,1
1443620,6
1443620,10
1443820,5
1443820,8
1443820,9
1443820,2
1444080,1
1444080,6
1444080,10
1444300,6
1444300,5
1444300,10
1444320,1
1444320,6
1444320,9
1445480,1
1445480,6
1445480,10
1445480,8
1445480,9
1445790,1
1445790,5
1445790,10
1445790,4
1446310,6
1446310,10
1446310,8
1446340,1
1446340,6
1446340,10
1446340,8
1446340,12
1446350,1
1446350,6
1446350,10
1446350,8
1446370,1
1446370,10
1446720,1
1446720,2
1446780,1
1447250,9
1447250,3
1447570,1
1447570,5
1447570,10
1447590,1
1447590,5
1447590,8
1447590,3
1447650,10
1447650,9
1447650,3
1448180,1
1448180,6
1448180,10
1448180,12
1448220,1
1448220,6
1448230,6
1448230,8
1448310,1
1448310,10
1448310,8
1448310,3
1448310,2
1448440,1
1448440,6
1448440,8
1448520,6
1448520,10
1448520,8
1448520,3
1448520,2
1448820,4
1448820,9
1448820,11
1449180,1
1449180,6
1449180,5
1449180,10
1449190,1
1449190,6
1449190,8
1449190,12
1449230,6
1449230,5
1449230,10
1449590,6
1449590,10
1449590,3
1449590,12
1449620,3
1449620,12
1449690,6
1449730,1
1449730,6
1449850,9
1449850,3
1449850,2
1450250,6
1450250,5
1450250,10
1450290,1
1450290,10
1450310,5
1450310,10
1450330,5
1450330,10
1450330,3
1450650,10
1450650,8
1451050,10
1451050,9
1451050,3
1451190,1
1451190,9
1451190,11
1451570,1
1451570,5
1451570,10
1451570,9
1451570,3
1451800,1
1451800,5
1451800,10
1451800,7
1451940,6
1451940,10
1451970,1
1451970,6
1451970,5
1451970,10
1451980,5
1451980,10
1451980,8
1452250,9
1452250,12
1453790,1
1453790,6
1453790,10
1453790,8
1453900,1
1453900,6
1453900,8
1454160,9
1454360,1
1454360,10
1454400,5
1454400,10
1454400,9
1454400,3
1454490,9
1454490,3
1454550,1
1454550,10
1454640,6
1454640,10
1454960,6
1454960,10
1454960,8
1454960,3
1455070,6
1455070,5
1455070,10
1455130,5
1455130,10
1455130,3
1455220,1
1455220,6
1455220,8
1455420,6
1455420,5
1455420,10
1455420,9
1455420,3
1455630,5
1455630,9
1455630,3
1455900,1
1455900,6
1455900,5
1455900,10
1455900,3
1456200,1
1456200,10
1456200,7
1456200,4
1456200,9
1456220,6
1456220,10
1456710,6
1456710,10
1456710,8
1456720,10
1456720,8
1456940,1
1456940,6
1456940,10
1456940,7
1456940,9
1456940,12
1457030,9
1457030,3
1457030,12
1457160,1
1457160,6
1457160,10
1457160,8
1457160,3
1457320,10
1457320,9
1457320,3
1457600,6
1457600,10
1457710,6
1457710,5
1457710,10
1457730,1
1457730,6
1457730,5
1457730,10
1457730,8
1457730,9
1457730,2
1457940,6
1457940,5
1457940,10
1457940,9
1458300,6
1458300,5
1458300,10
1458590,5
1458590,10
1458590,9
1459630,1
1459630,6
1459630,7
1459630,8
1459630,12
1459960,1
1459960,10
1459980,1
1459980,6
1459980,10
1459980,8
1459990,6
1459990,10
1459990,8
1459990,9
1459990,3
1460200,5
1460200,3
1460200,2
1460220,1
1460220,6
1460220,10
1460490,6
1460490,5
1460550,1
1460550,10
1460550,2
1460820,10
1460820,8
1460820,3
1461100,10
1461100,9
1461100,11
1461100,3
1461360,10
1461360,9
1461910,1
1461910,9
1461910,3
1461910,12
1462990,1
1462990,6
1463120,6
1463120,5
1463120,10
1463120,2
1464010,1
1464010,6
1464010,9
1464700,1
1464700,6
1464700,10
1464700,8
1464700,12
1465360,6
1465360,9
1465460,1
1465460,10
1465460,9
1465460,3
1465460,12
1465470,9
1465470,3
1465470,12
1465500,6
1465500,5
1465550,10
1465550,8
1465550,9
1465550,12
1466230,6
1466230,10
1466450,5
1466520,6
1466520,10
1466870,6
1466870,10
1467090,1
1467090,6
1467090,10
1467090,8
1467270,1
1467270,10
1467270,12
1467530,1
1467530,10
1467530,8
1468110,1
1468110,6
1468110,5
1468110,10
1468110,8
1468380,6
1469170,3
1469830,1
1469830,10
1470390,1
1470390,10
1470670,1
1470670,10
1470670,8
1470740,5
1470740,7
1470740,3
1471200,5
1471200,10
1471270,6
1471270,10
1471270,8
1471270,12
1471320,6
1471320,10
1471320,8
1471650,1
1471650,6
1471650,10
1472060,1
1472060,6
1472060,10
1472060,8
1472060,3
1472320,10
1472320,8
1472560,6
1472560,9
1472660,6
1472660,5
1472660,10
1472660,8
1472660,9
1472930,6
1472930,5
1472930,10
1473060,1
1473060,10
1473060,8
1473250,10
1473250,9
1473250,2
1473480,1
1473480,7
1473480,2
1474770,9
1474770,3
1475300,1
1475300,6
1475300,10
1475300,8
1475300,12
1475310,5
1475310,9
1475310,3
1476170,1
1476170,6
1476170,10
1476400,10
1476400,3
1476400,12
1476680,1
1476680,6
1476680,5
1476680,10
1476680,8
1476680,9
1476680,12
1476970,5
1476970,10
1476970,7
1476970,8
1476970,9
1476970,2
1476970,12
1477070,6
1477070,5
1477070,10
1477070,8
1477070,3
1477170,3
1477300,1
1477300,6
1477300,3
1477590,1
1477590,5
1477590,11
1477810,10
1477810,8
1477810,9
1477940,1
1477940,6
1478070,1
1478070,3
1478380,1
1478380,10
1478380,4
1478420,1
1478420,6
1478420,10
1479080,6
1479080,5
1479080,10
1479080,2
1479460,1
1479460,6
1479460,5
1479460,10
1479730,3
1479780,5
1479780,9
1479780,12
1480030,6
1480030,10
1480030,12
1480370,6
1480370,5
1480370,10
1480370,9
1480560,9
1481080,6
1481170,8
1481170,9
1481170,3
1481210,1
1481210,6
1481210,10
1481210,12
1481400,6
1481400,5
1481400,10
1481400,2
1481440,1
1481440,3
1482380,1
1482380,10
1482380,4
1482380,8
1482380,9
1482470,6
1482470,8
1482470,9
1482620,5
1482620,2
1482620,11
1482690,6
1482690,10
1482750,1
1482750,10
1482750,9
1482840,1
1482840,6
1482840,5
1482840,10
1482840,8
1482840,2
1483190,1
1483190,6
1483190,10
1483870,5
1483870,10
1484620,6
1484620,10
1484720,1
1484720,10
1484940,1
1484940,10
1484940,8
1484940,12
1485070,1
1485070,10
1485190,5
1485190,10
1485190,9
1485450,11
1485690,9
1485690,3
1485730,1
1485730,10
1485870,6
1485870,10
1485870,2
1486800,5
1486800,3
1487270,1
1487270,10
1487270,8
1487480,5
1487480,10
1487480,9
1487800,6
1487800,8
1487800,12
1487900,1
1487900,6
1487900,5
1487900,10
1488060,1
1488060,5
1488060,10
1488200,6
1488200,10
1488200,8
1488200,3
1488490,6
1488490,8
1488490,9
1488560,1
1488560,11
1488560,12
1489980,1
1489980,6
1489980,10
1489980,8
1490800,1
1490800,10
1490800,9
1490930,1
1490930,9
1490930,3
1491000,1
1491000,9
1491000,12
1491120,10
1491120,4
1491120,12
1491200,10
1491200,8
1491200,12
1491510,10
1491510,9
1491510,3
1491530,5
1491530,10
1491530,3
1491790,5
1491790,10
1491790,9
1491800,1
1491800,10
1491950,1
1491950,8
1492050,3
1492050,12
1492070,1
1492070,6
1492070,10
1492140,1
1492140,5
1492140,10
1492450,1
1492450,5
1492450,10
1492450,2
1492750,1
1492750,3
1492750,12
1493220,1
1493220,6
1493220,5
1493220,10
1493220,4
1493220,8
1493360,6
1493360,10
1493360,9
1493440,1
1493440,6
1493440,10
1493440,9
1493640,1
1493640,6
1493640,8
1493800,1
1493800,9
1493840,5
1493840,10
1493840,3
1493880,10
1494090,1
1494090,10
1494140,6
1494140,5
1494140,10
1494140,9
1494280,1
1494280,6
1494280,5
1494280,10
1494280,9
1494390,6
1494390,2
1494440,10
1494440,9
1494440,3
1494470,6
1494560,10
1494560,8
1494560,9
1494560,3
1494560,12
1494810,1
1494810,10
1494810,8
1494810,12
1494960,10
1494960,3
1494960,2
1495290,5
1495290,10
1495320,8
1495320,12
1497360,6
1497360,10
1497430,1
1497430,6
1497440,6
1497440,10
1497450,6
1497450,5
1497450,10
1497460,6
1497460,4
1497460,11
1497910,10
1497910,8
1497910,3
1498060,1
1498060,6
1498060,5
1498060,10
1498060,8
1498060,9
1498140,5
1498140,10
1498140,9
1498550,3
1498570,1
1498740,1
1498740,6
1498740,10
1498850,5
1498850,9
1499010,1
1499010,10
1499010,9
1499710,1
1499710,10
1499800,1
1499800,5
1499800,10
1500310,6
1500310,5
1500310,10
1500310,9
1500310,3
1501310,1
1501310,6
1501310,5
1501310,10
1501310,8
1501310,9
1501420,6
1501420,10
1501420,8
1501610,6
1501610,10
1501610,9
1501610,3
1501750,1
1501750,6
1501750,8
1501800,1
1501800,6
1501800,5
1501800,10
1502050,10
1502050,8
1502050,9
1502050,3
1502080,6
1502190,1
1502190,10
1502520,5
1502520,10
1502630,5
1502630,10
1502750,6
1502750,10
1502750,8
1502910,1
1502910,5
1502910,10
1502910,3
1502970,8
1502980,8
1502990,8
1503110,1
1503110,6
1503110,10
1503170,10
1503170,8
1503170,3
1503170,12
1503400,1
1503400,10
1503400,12
1503490,6
1503490,10
1503490,9
1503490,12
1504250,1
1505620,1
1505620,6
1505620,5
1505620,10
1505620,9
1505770,5
1505940,10
1505940,3
1506440,1
1506440,8
1506720,1
1506720,6
1506720,5
1506720,10
1506720,9
1506940,1
1506940,10
1506940,11
1507120,1
1507120,6
1507120,10
1507420,6
1507420,5
1507420,8
1507580,1
1507580,6
1507580,10
1507620,6
1507620,5
1507620,10
1507970,6
1507970,10
1507970,8
1507970,3
1508000,6
1508000,5
1508000,10
1508220,6
1508220,10
1508220,8
1508510,5
1508510,8
1508510,9
1508630,6
1508680,5
1508680,8
1508680,9
1508680,3
1509060,10
1509060,8
1509060,3
1509060,2
1509510,9
1509510,3
1509520,9
1509520,3
1509780,5
1509780,2
1510470,6
1510630,6
1510630,5
1510630,10
1510670,1
1510670,6
1510670,10
1510710,10
1510710,3
1511090,5
1511090,10
1511880,1
1511880,6
1511880,10
1511880,8
1512050,10
1512050,9
1512050,3
1512470,6
1512470,10
1512470,9
1512470,2
1512480,1
1512480,10
1512480,8
1513030,6
1513030,5
1513030,10
1513160,5
1513160,10
1513160,9
1513370,1
1513370,5
1513370,10
1513570,10
1513570,3
1513580,5
1513580,10
1513580,9
1513580,3
1513950,1
1513950,10
1513950,4
1513950,2
1514040,1
1514040,6
1514040,5
1514040,10
1514040,7
1514040,4
1514040,8
1514040,9
1514040,11
1514140,1
1514140,12
1514490,1
1514490,6
1514490,10
1514610,6
1514610,8
1514610,9
1514610,3
1515000,1
1515000,6
1515000,5
1515000,10
1515000,3
1515200,1
1515200,6
1515200,5
1515200,10
1515230,5
1515230,10
1515490,1
1515490,10
1515820,6
1515820,5
1515820,8
1515900,1
1515900,6
1515900,10
1515900,8
1516080,6
1516080,8
1516150,5
1516150,10
1516340,1
1516340,6
1516340,10
1516340,8
1516870,10
1516870,8
1516870,9
1516870,3
1517180,6
1517180,5
1517180,10
1517240,5
1517240,10
1517240,3
1517350,5
1517350,10
1517560,1
1517560,6
1517560,10
1517560,12
1517960,1
1517960,5
1517960,10
1519140,10
1519140,8
1519140,12
1519150,9
1519180,6
1519180,10
1519490,10
1519490,8
1519490,9
1519490,3
1519490,12
1520090,10
1520090,8
1520090,3
1520130,6
1520130,8
1520160,1
1520160,6
1520160,10
1520310,6
1520310,5
1520310,10
1520330,1
1520330,10
1520370,6
1520370,5
1520370,10
1520370,4
1520370,9
1520370,12
1520440,6
1520440,10
1520440,9
1520760,10
1520760,8
1520760,3
1521020,6
1521160,5
1521360,6
1521360,10
1521490,10
1522170,1
1522170,5
1522170,3
1522170,12
1522230,1
1522230,6
1522230,10
1522360,1
1522360,6
1522360,10
1522360,8
1522470,6
1522470,10
1522470,8
1522470,3
1522810,1
1522810,6
1522810,10
1523510,1
1523510,6
1523510,5
1523510,10
1523650,3
1524530,5
1524530,10
1524530,9
1524530,3
1524550,1
1524550,6
1524620,6
1524620,5
1524620,10
1524630,1
1524630,6
1524630,10
1524630,9
1525050,6
1525600,5
1525600,10
1525600,8
1525700,9
1525700,3
1526580,1
1526580,5
1526580,10
1526870,10
1526900,6
1526900,5
1526900,12
1526930,1
1526930,6
1526930,3
1527060,1
1527060,6
1527060,5
1527060,10
1527060,8
1527060,9
1527350,1
1527350,5
1527350,10
1527820,6
1527820,10
1527820,8
1527890,1
1527890,6
1527890,7
1527890,8
1527890,9
1527890,12
1527950,6
1527950,10
1527950,8
1527950,3
1527980,5
1527980,8
1527980,9
1528000,5
1528000,8
1528000,9
1528020,1
1528020,6
1528060,1
1528060,6
1528060,10
1528220,6
1528220,10
1528540,5
1528540,9
1528550,5
1528550,8
1528550,9
1528560,5
1528560,8
1528560,9
1529530,1
1529530,6
1529530,10
1529990,9
1530450,3
1530450,12
1530690,1
1530690,6
1530690,10
1530690,8
1530690,9
1531490,6
1531490,10
1531540,9
1531540,3
1532200,10
1532200,9
1532200,12
1532270,6
1532270,9
1532270,3
1532510,6
1532510,10
1532510,8
1532680,10
1532680,8
1533050,10
1533160,1
1533160,6
1533160,10
1533420,1
1533420,6
1533420,10
1534340,1
1534620,3
1534840,1
1534840,6
1534840,10
1534840,8
1534840,12
1535610,8
1535610,3
1536090,5
1536090,10
1536090,9
1536120,6
1536120,10
1536620,1
1536620,6
1536620,9
1536620,12
1536730,1
1536730,6
1536730,10
1536730,8
1536730,12
1537440,6
1537440,10
1537440,8
1537440,3
1537440,12
1537810,1
1537810,6
1537810,10
1537830,1
1537830,6
1537830,5
1537830,4
1537830,9
1537830,11
1537830,2
1537910,10
1537910,8
1537910,9
1537910,3
1538010,1
1538010,10
1538010,8
1538010,11
1538030,1
1538030,5
1538030,8
1538300,1
1538300,10
1538300,3
1538570,9
1538570,3
1538730,6
1538730,5
1538730,9
1539050,1
1539050,6
1539050,10
1539720,6
1539720,10
1539720,8
1539720,12
1539860,1
1539860,2
1540060,5
1540060,10
1540060,9
1540130,1
1540130,6
1540130,10
1540130,9
1540370,1
1540370,6
1540370,10
1540570,1
1540570,6
1540570,10
1541200,1
1541200,6
1541200,10
1542100,1
1542100,10
1542100,4
1542100,9
1542100,2
1543080,5
1543080,3
1543280,9
1543280,3
1543470,6
1543470,5
1543470,10
1543470,9
1543470,3
1543710,1
1543710,6
1543710,10
1543710,8
1544500,5
1544500,10
1544570,6
1544570,10
1544570,2
1545380,5
1545700,1
1545700,6
1545700,10
1545830,6
1545830,8
1546070,6
1546070,5
1546070,10
1546080,1
1546080,8
1546080,3
1546090,1
1546090,6
1546090,8
1546090,12
1546310,1
1546760,1
1546760,6
1546760,10
1546760,8
1546920,6
1546920,10
1546930,1
1546930,6
1546930,5
1546930,10
1546930,7
1546930,2
1547360,1
1547360,10
1547380,1
1547380,6
1547380,10
1547540,6
1547670,1
1547670,6
1547670,10
1548180,1
1548180,6
1548180,10
1548180,3
1548820,5
1548820,10
1548850,1
1548850,12
1548890,1
1548890,5
1548890,10
1549250,1
1549250,6
